symbol,timestamp,open,high,low,close,volume,trade_count,vwap
RVTY,2025-07-01 04:00:00+00:00,96.43,101.82,96.2,98.985,57113.0,1366.0,99.177861
RVTY,2025-07-02 04:00:00+00:00,99.505,101.12,98.82,100.89,50077.0,1348.0,100.407781
RVTY,2025-07-03 04:00:00+00:00,100.45,101.67,100.45,101.41,49594.0,939.0,101.352405
RVTY,2025-07-07 04:00:00+00:00,99.35,100.35,97.985,98.68,52507.0,1010.0,98.775203
RVTY,2025-07-08 04:00:00+00:00,99.67,102.15,98.965,100.66,56120.0,1903.0,100.76736
RVTY,2025-07-09 04:00:00+00:00,101.825,101.85,98.035,100.13,48921.0,1266.0,99.696176
RVTY,2025-07-10 04:00:00+00:00,100.3,103.97,100.035,102.43,43523.0,1625.0,102.271544
RVTY,2025-07-11 04:00:00+00:00,101.2,101.79,100.65,101.49,34018.0,1062.0,101.435809
RVTY,2025-07-14 04:00:00+00:00,101.065,101.325,98.35,98.55,54306.0,1214.0,99.353515
RVTY,2025-07-15 04:00:00+00:00,99.3,99.46,95.73,95.88,60154.0,1396.0,97.089442
RVTY,2025-07-16 04:00:00+00:00,95.955,96.13,94.17,94.96,62037.0,1817.0,95.279695
RVTY,2025-07-17 04:00:00+00:00,94.66,96.01,94.02,95.585,112091.0,2025.0,95.499082
RVTY,2025-07-18 04:00:00+00:00,96.175,96.175,92.47,93.28,51523.0,1344.0,93.264043
RVTY,2025-07-21 04:00:00+00:00,92.215,92.515,89.57,90.76,55720.0,1070.0,91.405313
RVTY,2025-07-22 04:00:00+00:00,91.18,96.305,91.18,96.13,179373.0,2562.0,94.444705
RVTY,2025-07-23 04:00:00+00:00,100.585,100.985,98.365,99.47,71023.0,1253.0,99.936114
RVTY,2025-07-24 04:00:00+00:00,99.925,102.87,99.925,101.94,132495.0,2456.0,101.98706
RVTY,2025-07-25 04:00:00+00:00,101.86,104.3,101.8,103.65,132494.0,2742.0,103.270595
RVTY,2025-07-28 04:00:00+00:00,93.5,96.03,92.7,95.03,360878.0,5778.0,94.594442
RVTY,2025-07-29 04:00:00+00:00,94.7,97.11,94.305,94.49,221862.0,4825.0,95.699262
RVTY,2025-07-30 04:00:00+00:00,94.84,94.98,90.14,90.88,78660.0,2285.0,91.82585
RVTY,2025-07-31 04:00:00+00:00,90.125,91.25,87.75,87.93,47953.0,1235.0,89.349591
