symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ROK,2025-07-01 04:00:00+00:00,331.51,339.75,331.445,338.56,52444.0,1779.0,337.614585
ROK,2025-07-02 04:00:00+00:00,336.46,343.14,336.46,342.545,45804.0,2121.0,340.860978
ROK,2025-07-03 04:00:00+00:00,345.755,348.2,345.405,347.295,37869.0,1024.0,346.758977
ROK,2025-07-07 04:00:00+00:00,343.82,347.36,338.29,338.9,75889.0,2383.0,340.569998
ROK,2025-07-08 04:00:00+00:00,340.93,341.345,338.26,338.44,52198.0,1659.0,339.442337
ROK,2025-07-09 04:00:00+00:00,341.085,341.315,337.84,340.09,27470.0,1638.0,339.617827
ROK,2025-07-10 04:00:00+00:00,340.7,346.04,340.57,345.3,33000.0,1245.0,343.87559
ROK,2025-07-11 04:00:00+00:00,341.53,343.82,341.53,342.92,28177.0,1082.0,342.683162
ROK,2025-07-14 04:00:00+00:00,341.47,344.45,340.41,343.245,44738.0,1369.0,342.450833
ROK,2025-07-15 04:00:00+00:00,345.92,350.695,345.92,347.06,54543.0,1819.0,348.462927
ROK,2025-07-16 04:00:00+00:00,352.56,353.37,346.41,351.67,72756.0,2163.0,351.142188
ROK,2025-07-17 04:00:00+00:00,353.245,357.36,353.245,356.68,33836.0,1196.0,356.226563
ROK,2025-07-18 04:00:00+00:00,357.685,358.865,353.79,356.06,24939.0,1137.0,355.367366
ROK,2025-07-21 04:00:00+00:00,355.03,357.52,350.66,350.69,68309.0,2116.0,353.63855
ROK,2025-07-22 04:00:00+00:00,350.155,355.02,348.835,353.47,37475.0,1170.0,352.248232
ROK,2025-07-23 04:00:00+00:00,356.67,358.99,356.295,357.93,31664.0,1167.0,357.071581
ROK,2025-07-24 04:00:00+00:00,357.0,360.685,357.0,357.04,37208.0,1199.0,358.519149
ROK,2025-07-25 04:00:00+00:00,358.0,359.02,355.93,358.665,29660.0,1170.0,357.799046
ROK,2025-07-28 04:00:00+00:00,358.45,358.84,355.9,356.05,46973.0,1242.0,356.935346
ROK,2025-07-29 04:00:00+00:00,356.63,358.315,352.08,353.925,59078.0,2448.0,354.139054
ROK,2025-07-30 04:00:00+00:00,354.14,354.94,349.49,351.31,49383.0,1612.0,352.492374
ROK,2025-07-31 04:00:00+00:00,350.895,355.09,348.105,352.0,58421.0,1991.0,352.850683
