symbol,timestamp,open,high,low,close,volume,trade_count,vwap
GOOGL,2025-07-01 04:00:00+00:00,175.825,176.04,173.54,175.85,870096.0,12456.0,175.062194
GOOGL,2025-07-02 04:00:00+00:00,175.68,178.86,175.07,178.66,777285.0,9839.0,177.700997
GOOGL,2025-07-03 04:00:00+00:00,178.655,179.67,177.05,179.53,840746.0,8134.0,178.611276
GOOGL,2025-07-07 04:00:00+00:00,179.06,179.25,175.695,176.78,927882.0,15429.0,177.009696
GOOGL,2025-07-08 04:00:00+00:00,177.895,177.905,172.83,174.39,1076784.0,14307.0,174.63972
GOOGL,2025-07-09 04:00:00+00:00,175.18,179.43,172.97,176.58,1317744.0,15618.0,176.844696
GOOGL,2025-07-10 04:00:00+00:00,175.68,178.41,174.68,177.625,910197.0,12840.0,176.796441
GOOGL,2025-07-11 04:00:00+00:00,176.73,181.41,176.485,180.15,797559.0,11264.0,179.119749
GOOGL,2025-07-14 04:00:00+00:00,180.96,183.655,179.68,181.59,936372.0,12927.0,181.144365
GOOGL,2025-07-15 04:00:00+00:00,182.73,184.21,181.61,181.88,958073.0,12197.0,183.077596
GOOGL,2025-07-16 04:00:00+00:00,183.235,184.32,182.05,182.905,1213901.0,14797.0,183.436314
GOOGL,2025-07-17 04:00:00+00:00,182.38,184.03,180.56,183.62,837040.0,11869.0,182.546595
GOOGL,2025-07-18 04:00:00+00:00,185.63,186.39,183.72,185.05,904134.0,12017.0,184.934114
GOOGL,2025-07-21 04:00:00+00:00,186.34,190.27,186.295,190.16,1269601.0,15389.0,189.150289
GOOGL,2025-07-22 04:00:00+00:00,191.495,191.64,187.46,191.35,1443137.0,16500.0,190.272811
GOOGL,2025-07-23 04:00:00+00:00,191.61,192.53,189.21,190.31,1500975.0,18976.0,190.04916
GOOGL,2025-07-24 04:00:00+00:00,196.81,197.93,191.01,192.22,1994732.0,24006.0,193.664845
GOOGL,2025-07-25 04:00:00+00:00,192.01,194.33,191.29,193.19,1033748.0,12669.0,193.260753
GOOGL,2025-07-28 04:00:00+00:00,193.65,193.99,190.86,192.55,852968.0,12030.0,191.976452
GOOGL,2025-07-29 04:00:00+00:00,192.58,195.92,192.13,195.73,1644192.0,18398.0,194.598468
GOOGL,2025-07-30 04:00:00+00:00,195.53,197.57,194.7,196.63,1022069.0,13426.0,196.374071
GOOGL,2025-07-31 04:00:00+00:00,195.72,195.88,191.11,192.075,1626185.0,19457.0,192.651634
